Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-August-2017,2376.50,2395.00,2358.00,2380.55,2374.262636273538156590,1009,191,2395631.00,822,81.47,37.00,4.05
22-August-2017,2384.95,2384.95,2349.95,2355.85,2358.724110032362459546,1236,223,2915383.00,910,73.62,35.00,-29.10
21-August-2017,2390.00,2390.00,2368.00,2381.35,2377.075144508670520231,519,78,1233702.00,368,70.91,22.00,-8.65
18-August-2017,2377.80,2396.95,2350.00,2390.90,2374.075238976256552574,3243,199,7699126.00,2911,89.76,46.95,13.10
17-August-2017,2368.25,2398.75,2352.60,2385.05,2378.827500000000000000,400,107,951531.00,225,56.25,46.15,16.80
16-August-2017,2388.90,2392.00,2353.30,2365.05,2371.066265060240963855,332,79,787194.00,251,75.60,38.70,-23.85
14-August-2017,2388.00,2410.00,2350.00,2398.35,2384.670575692963752665,938,210,2236821.00,672,71.64,60.00,10.35
11-August-2017,2324.50,2395.60,2324.50,2368.10,2351.177777777777777777,810,290,1904454.00,430,53.09,71.10,43.60
10-August-2017,2354.25,2399.00,2325.00,2371.70,2352.401384083044982698,867,219,2039532.00,476,54.90,74.00,17.45
9-August-2017,2387.15,2407.00,2325.45,2381.70,2370.110204081632653061,980,253,2322708.00,680,69.39,81.55,-5.45
8-August-2017,2385.00,2396.80,2360.00,2380.95,2371.772649572649572649,585,125,1387487.00,319,54.53,36.80,-4.05
7-August-2017,2421.10,2438.80,2385.00,2391.65,2408.638440860215053763,744,141,1792027.00,456,61.29,53.80,-29.45
4-August-2017,2393.80,2474.00,2320.00,2400.65,2372.918644067796610169,4425,621,10500165.00,3104,70.15,154.00,6.85
3-August-2017,2350.00,2380.00,2337.00,2348.20,2349.356701030927835051,1455,249,3418314.00,1072,73.68,43.00,-1.80
2-August-2017,2390.00,2399.00,2356.00,2360.40,2368.482810164424514200,669,160,1584515.00,379,56.65,43.00,-29.60
