Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-February-2017,527.75,527.75,507.00,508.85,513.318084630829260900,659925,8993,338751437.00,151047,22.89,20.75,-18.90
23-February-2017,525.00,529.80,518.10,527.65,524.616991162662247997,550392,8359,288744995.00,131813,23.95,11.70,2.65
22-February-2017,505.05,526.90,505.05,524.45,518.801440451290737108,1289457,20002,668972149.00,291960,22.64,21.85,19.40
21-February-2017,482.00,508.90,482.00,504.60,496.053598849585667429,1025022,13036,508465852.00,309378,30.18,26.90,22.60
20-February-2017,495.10,495.10,478.95,480.60,484.001876645496175586,400715,4317,193946812.00,197681,49.33,16.15,-14.50
17-February-2017,499.10,503.90,487.55,489.00,493.911604879247709696,594026,8974,293396335.00,188014,31.65,16.35,-10.10
16-February-2017,488.00,494.25,486.50,493.00,491.675956618285971743,341803,4000,168056317.00,150457,44.02,7.75,5.00
15-February-2017,488.00,493.50,484.10,487.95,487.954080671556565454,339748,5033,165781423.00,52011,15.31,9.40,-0.05
14-February-2017,491.00,491.00,482.40,487.05,486.462073216324633463,197934,3056,96287384.00,42124,21.28,8.60,-3.95
13-February-2017,493.00,493.95,487.00,490.35,490.356460678065135432,287524,4640,140989251.00,104367,36.30,6.95,-2.65
10-February-2017,488.85,492.00,486.15,488.50,488.792459346668585407,312705,5770,152847846.00,115041,36.79,5.85,-0.35
9-February-2017,489.65,494.00,482.95,484.95,487.383850607882929008,429688,5124,209422992.00,95690,22.27,11.05,-4.70
8-February-2017,493.00,493.00,481.80,487.50,485.518586138195751324,1032463,7812,501279976.00,602389,58.34,11.20,-5.50
7-February-2017,496.95,499.50,490.50,492.60,495.224887373419916878,475687,5987,235572041.00,43950,9.24,9.00,-4.35
6-February-2017,493.00,499.90,493.00,496.95,496.604443647632829207,390445,5859,193896722.00,75219,19.26,6.90,3.95
3-February-2017,485.00,491.60,480.75,489.65,487.548031051398324370,474568,6616,231374694.00,90824,19.14,10.85,4.65
2-February-2017,478.00,485.80,474.10,482.45,483.680808214800388309,1160929,6231,561519077.00,731088,62.97,11.70,4.45
1-February-2017,465.90,479.25,460.50,475.90,471.549452507012780849,443476,6463,209120865.00,82165,18.53,18.75,10.00
31-January-2017,472.40,472.40,464.30,465.90,467.720881591123242754,236663,6503,110692227.00,95897,40.52,8.10,-6.50
30-January-2017,472.00,476.50,469.75,472.40,473.619617915003303462,214926,6117,101793170.00,72583,33.77,6.75,0.40
27-January-2017,464.00,478.55,464.00,472.75,474.459039510442995876,563775,11544,267488145.00,195509,34.68,14.55,8.75
25-January-2017,451.50,465.00,451.50,463.70,460.582605061021412013,495236,10183,228097087.00,161553,32.62,13.50,12.20
24-January-2017,447.50,452.00,445.60,451.25,448.892648321327251979,283051,5850,127059513.00,80435,28.42,6.40,3.75
23-January-2017,447.75,448.60,441.50,445.10,444.786306453572493621,452695,7493,201352537.00,100858,22.28,7.10,-2.65
20-January-2017,460.00,461.00,448.10,450.50,455.233872027192417195,1925831,27544,876703503.00,694067,36.04,12.90,-9.50
19-January-2017,486.00,487.70,479.80,483.70,483.203087987063646292,422994,7484,204392007.00,118764,28.08,7.90,-2.30
18-January-2017,486.90,491.65,483.35,488.35,487.877026703773067520,342798,6494,167243269.00,106199,30.98,8.30,1.45
17-January-2017,478.75,487.25,476.85,486.35,483.112990985131130348,547318,8156,264416436.00,181143,33.10,10.40,7.60
16-January-2017,471.00,480.20,468.40,476.90,476.393055124496226940,441419,7919,210288946.00,96652,21.90,11.80,5.90
13-January-2017,459.00,475.00,455.20,472.95,469.112498083272849943,978230,14919,458899919.00,295395,30.20,19.80,13.95
12-January-2017,455.00,461.15,452.50,455.20,458.046483749635858818,387899,4560,177675773.00,149166,38.45,8.65,0.20
11-January-2017,450.60,457.75,448.70,453.55,453.206663942740763761,633889,6667,287282719.00,210777,33.25,9.05,2.95
10-January-2017,457.20,457.20,424.60,447.35,444.476640088778759985,657815,12440,292383401.00,90971,13.83,32.60,-9.85
9-January-2017,459.70,459.70,451.50,452.65,454.511119045785404400,428499,4425,194757560.00,72062,16.82,8.20,-7.05
6-January-2017,463.00,463.00,453.75,454.90,457.063283533996354836,297929,4812,136172407.00,98166,32.95,9.25,-8.10
5-January-2017,454.90,463.40,453.10,457.90,457.671758478123671771,388205,5210,177670465.00,171622,44.21,10.30,3.00
4-January-2017,455.70,459.95,452.15,453.50,455.708144640960468397,189241,4150,86238665.00,43743,23.11,7.80,-2.20
3-January-2017,448.55,457.50,443.70,455.20,452.554350904019595350,282516,4786,127853845.00,46995,16.63,13.80,6.65
2-January-2017,451.00,452.25,441.25,446.70,446.168078281872738910,282773,4155,126164286.00,63791,22.56,11.00,-4.30
