Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-February-2018,3210.00,3825.00,3210.00,3439.35,3401.862977602108036890,2277,360,7746042.00,706,31.01,615.00,229.35
6-February-2018,3222.00,3242.85,2982.40,3197.05,3170.966437833714721586,1311,197,4157137.00,433,33.03,260.45,-24.95
5-February-2018,3322.95,3441.05,3278.45,3313.75,3336.074167872648335745,2764,395,9220909.00,1180,42.69,162.60,-9.20
2-February-2018,3460.00,3552.75,3310.00,3455.10,3456.938065099457504520,4424,667,15293494.00,1504,34.00,242.75,-4.90
1-February-2018,3636.15,3725.00,3441.85,3513.45,3614.976996805111821086,6260,887,22629756.00,2732,43.64,283.15,-122.70
31-January-2018,3524.25,3649.05,3524.25,3581.40,3571.892843474933027171,2613,404,9333356.00,1062,40.64,124.80,57.15
30-January-2018,3642.00,3645.00,3475.40,3551.00,3540.979586426299045599,3772,476,13356575.00,1709,45.31,169.60,-91.00
29-January-2018,3730.00,3834.95,3582.80,3641.90,3722.775040171397964649,3734,673,13900842.00,1165,31.20,252.15,-88.10
25-January-2018,3810.00,3829.95,3690.00,3736.15,3746.688004613610149942,3468,683,12993514.00,1124,32.41,139.95,-73.85
24-January-2018,3829.90,3891.00,3650.10,3753.60,3766.426835804895479721,5597,990,21080691.00,1293,23.10,240.90,-76.30
23-January-2018,3649.00,3940.00,3640.00,3782.10,3777.782289055973266499,17955,2344,67830081.00,5110,28.46,300.00,133.10
22-January-2018,3435.00,3619.00,3354.05,3590.85,3521.354275741710296684,8022,1411,28248304.00,2413,30.08,264.95,155.85
19-January-2018,3350.00,3456.85,3301.00,3410.45,3394.132650790117961273,8986,1756,30499676.00,2199,24.47,155.85,60.45
18-January-2018,3125.55,3550.00,3100.00,3270.70,3374.542854876452623646,25213,4669,85082349.00,4341,17.22,450.00,145.15
17-January-2018,2989.95,3085.00,2920.55,3071.20,3013.007201390613359821,4027,785,12133380.00,1157,28.73,164.45,81.25
16-January-2018,3005.00,3187.00,2901.00,2963.35,3012.224808707834896001,9279,1508,27950434.00,3326,35.84,286.00,-41.65
15-January-2018,2952.95,3086.50,2952.95,3050.00,3023.485846714120178778,6041,1113,18264878.00,2283,37.79,133.55,97.05
12-January-2018,2803.05,3000.00,2781.00,2896.80,2900.538731117824773413,8275,1523,24001958.00,2947,35.61,219.00,93.75
11-January-2018,2692.75,2810.00,2676.80,2770.10,2754.630089266274765948,4593,832,12652016.00,1472,32.05,133.20,77.35
10-January-2018,2480.00,2777.65,2480.00,2692.55,2697.134412239163240880,19217,2822,51830832.00,2959,15.40,297.65,212.55
9-January-2018,2390.00,2475.60,2390.00,2405.65,2412.969520103761348897,1542,329,3720799.00,712,46.17,85.60,15.65
8-January-2018,2400.00,2471.30,2383.05,2444.15,2430.924493554327808471,1629,377,3959976.00,763,46.84,88.25,44.15
5-January-2018,2403.20,2410.00,2341.00,2358.50,2384.924916573971078976,1798,362,4288095.00,1050,58.40,69.00,-44.70
4-January-2018,2361.30,2499.00,2347.00,2395.05,2417.447531873161163779,6118,1108,14789944.00,2112,34.52,152.00,33.75
3-January-2018,2155.05,2455.00,2155.05,2331.45,2338.945078158005914659,23670,3158,55362830.00,7041,29.75,299.95,176.40
2-January-2018,2150.00,2175.00,2090.15,2144.10,2142.961281070745697896,6276,687,13449225.00,4591,73.15,84.85,-5.90
1-January-2018,2010.00,2145.00,2001.00,2126.20,2108.392966548217130253,8161,642,17206595.00,6024,73.81,144.00,116.20
29-December-2017,2003.00,2020.05,1971.00,2004.35,2014.108636610537751222,1841,117,3707974.00,1402,76.15,49.05,1.35
28-December-2017,1982.55,2000.50,1980.00,1988.30,1995.611620795107033639,1635,82,3262825.00,1471,89.97,20.50,5.75
27-December-2017,2000.00,2001.15,1982.55,1985.45,1997.972757475083056478,1505,96,3006949.00,1315,87.38,18.60,-14.55
26-December-2017,2011.35,2013.55,1991.00,1999.15,2001.505747126436781609,1653,106,3308489.00,1459,88.26,22.55,-12.20
